vib_x_std,vib_x_max,force_x_p2p,force_y_mean,force_x_max,vib_y_std,force_y_max,vib_x_kurtosis,vib_y_kurtosis,force_y_kurtosis,force_y_skewness,force_x_kurtosis,cut,cutter,max_wear
0.1696969651446946,0.988,133.704,7.08057011392917,142.1,0.1545192799669664,60.435,0.64051528253367,0.19261534923795542,-0.30659761970918575,0.24871123738427084,-1.0259845824807827,241,c1,134.2421873
0.1689932206382942,1.102,136.251,7.173051081157233,146.24,0.15376728790474886,62.876,0.6486294730661593,0.12344565191993384,-0.27880483883437934,0.2540849008805083,-1.0280786429294497,242,c1,134.4010394
0.16748929306729066,0.991,137.23100000000002,7.1933267143993636,148.58,0.15468301104203985,62.17,0.6094044588808374,0.20357137189512997,-0.3096343496625149,0.25003361991767503,-1.028199009218207,243,c1,134.5579999
0.1723993849319381,1.004,141.352,7.257329910590504,153.62,0.15642258492559485,63.793,0.6547182048643272,0.1920408277683343,-0.2955178596817105,0.25813145744411,-1.0236149842920188,244,c1,134.7133235
0.17433209979777878,0.996,138.365,7.345674034396043,152.4,0.1566803846626745,63.744,0.6925047971840321,0.13994693535914848,-0.31112276930444027,0.24799932587966633,-1.0363426964508586,245,c1,134.8672693
0.17352429411371803,1.049,134.917,7.256450146840876,152.3,0.15607340529823002,63.2,0.7127992148095292,0.18663626091371865,-0.3444959917934862,0.25196239566718664,-1.0316165286783259,246,c1,135.0201002
0.17284554239050373,1.008,141.88400000000001,7.324170382592649,159.02,0.15714781336792563,62.496,0.7533097111029807,0.19661983880779754,-0.348496482465368,0.26104728703674573,-1.0264238630490183,247,c1,135.172083
0.17151036250160984,1.082,142.77,7.402886047652801,161.22,0.15743711293680732,66.798,0.7008790512396805,0.183235190485302,-0.3238690197361316,0.2647784016850312,-1.0253405500318764,248,c1,135.6291837
0.16856513001261833,1.106,140.85399999999998,7.384177258574059,161.48,0.15707653153636153,64.532,0.7018348653272586,0.14365960137094236,-0.3349038540566429,0.258821549843665,-1.0275424788726648,249,c1,136.2650196
0.1695263934485804,1.141,144.86499999999998,7.438025702581171,166.45,0.15812209223970372,64.837,0.742946355432204,0.15226616591708098,-0.3648868619162986,0.25365364953131986,-1.0281661084573053,250,c1,136.902076
0.1682341272710034,1.02,144.54,7.472084709325842,167.34,0.15898768186466783,65.906,0.6989678840430313,0.17431581033554044,-0.3709417119811844,0.257400457398427,-1.029428025921709,251,c1,137.540114
0.17325040228372854,0.972,140.776,7.305007562433249,167.36,0.15925946649971687,63.944,0.7343074273158066,0.2803459351035964,-0.34158070060201773,0.2506472451382072,-1.028390556052338,252,c1,138.1788957
0.18072619173247048,1.146,143.014,7.243982339925761,171.0,0.16215064575429144,64.584,0.7450230694490445,0.2992741913109822,-0.3466190870304309,0.24381175832811355,-1.0268279406868213,253,c1,138.8181847
0.18664115492520128,1.066,144.69299999999998,7.247211862596738,173.89,0.16432256181004598,66.027,0.7246176387423389,0.28173065034079947,-0.349296271013289,0.24009534775867566,-1.0257964358553349,254,c1,139.4577462
0.18192197971924715,1.167,148.904,7.2511536837727775,178.4,0.1638162583124973,64.0,0.7241751828649923,0.26167992098690407,-0.3479237801523256,0.24397685637628544,-1.0181477435603616,255,c1,140.0973471
0.17896916902789087,0.987,146.62099999999998,7.315900232833174,178.1,0.16382859539879185,63.759,0.5247355354290746,0.253024158768663,-0.37421086135238424,0.22444740416353118,-1.034233949100551,256,c1,140.7367569
0.17673739593637738,0.968,147.047,6.588524089911791,93.958,0.1663759675342764,57.731,0.7522440333317721,0.434706423155621,-0.3256542511629186,0.2255200250554123,-0.998578135625396,257,c1,141.375747
0.1695181394542935,0.989,144.98399999999998,6.734612876250382,92.639,0.1655323155044028,61.018,0.6044866382453953,0.3576421440657178,-0.3312748169016606,0.21509753726570816,-1.0114776213435797,258,c1,142.0140922
0.16939544618874308,0.86,148.236,6.8350378579995645,94.924,0.16746554244064465,60.311,0.559317113263917,0.32440479564505553,-0.33081837565778693,0.21186513796139336,-1.0130812446668145,259,c1,142.6515699
0.1701991815760122,0.938,150.964,6.991875592476291,95.185,0.16868925043133876,61.25,0.5893758376962759,0.306573225704585,-0.3262343943665753,0.20979503034265748,-1.0125825560450203,260,c1,143.2879608
0.16863513615807854,0.911,155.905,7.121547370190954,100.11,0.16919994745359265,61.04,0.6568878697855447,0.32304819421412523,-0.3354272000576035,0.21226878727833481,-1.013539169962871,261,c1,143.9230495
0.16779756129196435,0.946,156.172,7.160843514712837,100.07,0.16884646535092532,60.703,0.5492660936209113,0.25813698275918595,-0.32315279431179356,0.2169522888561778,-1.0111271518859186,262,c1,144.556624
0.16691544306625977,0.974,159.033,7.284495372474864,101.32,0.16983379065787496,63.202,0.5994419832070932,0.26357487871100727,-0.3508980283413865,0.21711828325442442,-1.0156250756539058,263,c1,145.1884767
0.16713308788079578,1.043,158.372,7.3708077466676984,101.14,0.17081788349855515,63.031,0.6097726262296583,0.2086786708310897,-0.35451687903913065,0.21883132803234387,-1.0178996594366208,264,c1,145.8184043
0.16596478426565897,0.967,159.24,7.446301469919824,103.07,0.17013662974711688,62.832,0.551641534247937,0.16131303332529479,-0.35803706982152317,0.2175699581116388,-1.018541607895806,265,c1,146.4462078
0.16978997540547716,0.927,160.72,7.518129679176038,103.54,0.17400234842350767,59.923,0.4117628924747119,0.09447781302974034,-0.39273459681129586,0.21068940471510156,-1.026509436270861,266,c1,147.0716935
0.173726914086415,0.913,161.967,7.413642975236644,103.59,0.17708968063928548,62.818,0.5267094509785273,0.12119217399131665,-0.380374808351958,0.21339738509630965,-1.0209957394012885,267,c1,147.6946724
0.1735887384904556,0.976,165.005,7.480667804395385,104.74,0.17677947863767554,62.306,0.592340371276523,0.13587718628970347,-0.3803598169346363,0.21314526183103896,-1.0213746352151625,268,c1,148.3149609
0.17475290138950547,1.108,167.50400000000002,7.586763706083062,106.59,0.17793432743371873,63.778,0.5782374372698307,0.132935105491788,-0.3791840027270319,0.2131167187755117,-1.0245621728695682,269,c1,148.9323811
0.1788923349104861,1.126,166.399,7.619426415814241,105.6,0.1792227632675207,63.884,0.6291549831081045,0.11077319310216893,-0.3905124111251901,0.20420062711506867,-1.0270253420165631,270,c1,149.5467607
0.1762961064725347,1.028,166.821,7.713402221252377,105.72,0.17795756924865425,66.674,0.5518885077643154,0.11739283653607435,-0.4015058555407638,0.19933898342843112,-1.0294035556568293,271,c1,150.1579333
0.1820927306780436,0.998,170.272,7.714915852561364,108.55,0.1803958212412881,67.447,0.5845950791179502,0.11778162908963319,-0.3978154273764076,0.2015911511252982,-1.030288729336674,272,c1,150.765739
0.18424016820718378,0.983,172.131,7.790311340646558,109.65,0.18173345666879245,68.648,0.518837317336514,0.08049113907524719,-0.40155396028749557,0.19656289942673202,-1.0313664647972247,273,c1,151.3700239
0.18504750531022418,1.043,173.176,7.846685053889931,110.21,0.1828664654242608,67.39,0.5506157185589968,0.1192348398463734,-0.405162838750615,0.19806103827044533,-1.0283090680762204,274,c1,151.970641
0.18393578785526285,0.992,175.95600000000002,7.95108915443682,112.43,0.18208439425222794,68.499,0.5500881104667328,0.12297438644384995,-0.39899551789073184,0.20411120454046575,-1.027068710071367,275,c1,152.5674499
0.18600946066212848,1.005,176.035,7.999424682181249,112.27,0.18375369834481323,69.264,0.5115638552562891,0.13952769430293843,-0.3946489459334206,0.20589301887504569,-1.026508707307416,276,c1,153.1603172
0.19085164369013777,1.057,176.977,8.052978132513964,112.92,0.1842255716451818,69.0,0.6258568049906148,0.1738206588329314,-0.4046364697955185,0.19860908292242613,-1.0261557414819356,277,c1,153.7491167
0.19246257461500194,1.092,179.02,8.024358392926917,112.73,0.18312333749761414,69.476,0.629348519858639,0.24015910783035732,-0.4070566039647332,0.1980336766733258,-1.0262044729785136,278,c1,154.3337295
0.18892379250982685,0.994,177.025,8.086979196778387,111.53,0.1832162857849263,69.065,0.5767682410664619,0.22118192901559297,-0.41528412881096743,0.19950152592552833,-1.0262356589940422,279,c1,154.914044
0.19141103726552527,1.182,177.973,8.110654875339087,112.37,0.18407401012902166,69.66,0.6724086707717944,0.24141402915126386,-0.41040971926227154,0.20003904350048793,-1.025520483937967,280,c1,155.4899564
0.18851760518181185,1.184,181.153,8.281617242186039,114.08,0.18152905607300845,65.755,0.6177867213079304,0.18015293762059015,-0.4438841102417568,0.18688464962336443,-1.0339374280244356,281,c1,156.0613707
0.1908575513904014,1.102,180.442,8.23753999881909,113.83,0.1826287596419249,69.751,0.5940239220506327,0.22339304329579424,-0.41847952451620296,0.19586350364311386,-1.0243400969180998,282,c1,156.6281987
0.18985044818409416,1.046,181.265,8.290292545869997,114.71,0.18011952993489863,71.271,0.5773525956232541,0.2309183703783355,-0.4333698034651108,0.19791038681422793,-1.0268788201591714,283,c1,157.1903603
0.1889304843224363,1.292,179.657,8.27903929476524,113.76,0.17857689653054445,69.485,0.6586097682065408,0.12965021481560335,-0.4394346114341783,0.1930907036704818,-1.0285409893379778,284,c1,157.7477835
0.18885552788981305,1.15,181.31400000000002,8.335180995434,114.65,0.17741108187580415,71.123,0.7081371501446081,0.16865779919561907,-0.44153359307992757,0.1893506711573228,-1.0310673009695157,285,c1,158.3004046
0.19783606361821826,1.127,177.26100000000002,8.252938791646217,112.68,0.17991625753051396,64.726,0.653258115369225,0.2525774885443757,-0.44788738248279847,0.1779921830930028,-1.0324722288466608,286,c1,158.8481684
0.20172156198012584,1.187,178.423,8.317076007159601,113.14,0.18267847179175914,65.954,0.7272701519353268,0.337611921470621,-0.4584534642212441,0.17448977243179936,-1.0302204108816575,287,c1,159.3910281
0.2058502549109339,1.147,178.127,8.405395256270447,112.61,0.1842943067763772,63.387,0.5579029967045708,0.27955208416060806,-0.46822451408365273,0.17573206566699875,-1.0314803565226534,288,c1,159.9289454
0.21832234560058508,1.264,175.881,7.111890300863949,110.28,0.1878787861218612,63.823,0.7239485476282197,0.3076402317920204,-0.44735976143655654,0.16833617969333392,-1.0289554156282925,289,c1,160.4618907
0.21466898574494409,1.07,177.09199999999998,7.079761957948601,110.42,0.18723367514443331,62.392,0.5832702030967001,0.3925583668960688,-0.38171725139795454,0.1903920209467336,-1.0057419341237925,290,c1,160.9898432
0.21458791344335235,1.131,180.06900000000002,7.071001967837872,113.7,0.18645528858878752,66.686,0.593638795852236,0.3972500426236585,-0.3861608503034861,0.18464227720083834,-1.008459836580803,291,c1,161.5127908
0.2136679177431781,1.189,179.16500000000002,7.173709861446987,113.53,0.18860659549509015,66.533,0.557583042351165,0.3005304333161467,-0.43209220103123736,0.159478652254856,-1.0363833168552787,292,c1,162.0307303
0.2106044990519368,1.263,182.055,7.284778779633608,115.11,0.1868505418812833,67.707,0.516382336294122,0.3070264115430765,-0.4164487577819749,0.16227920834660772,-1.0348193737822111,293,c1,162.5436673
0.20619435880005083,1.162,180.93599999999998,7.336329941035754,112.8,0.1850234438713494,65.786,0.46937674425214393,0.29860124093237017,-0.4280586348429356,0.16025362298495568,-1.032459805401018,294,c1,163.0516165
0.20604715547453625,1.073,184.929,7.420995947521999,115.81,0.18688166279295793,70.664,0.5785124335498186,0.29560623930287955,-0.423366424765391,0.16485774375110734,-1.0299733232701374,295,c1,163.5546014
0.20769418754355629,1.075,183.945,7.527178473910178,115.69,0.18978453019529026,67.097,0.5427109372224659,0.25126053343622123,-0.4573351539384811,0.16247787204597863,-1.0323790822703665,296,c1,164.0526545
0.20365513192203274,1.331,185.18200000000002,7.6290568466879956,115.59,0.18946328959961065,71.29,0.5268570301719788,0.16744963449570394,-0.45856565353970913,0.15916131441177805,-1.0327590451684452,297,c1,164.5458173
0.2013187937973095,1.266,184.881,7.685101247132051,116.19,0.18952587318029304,69.175,0.6130673615767983,0.2120263733155907,-0.45900105315849826,0.15744974662253405,-1.028568890539906,298,c1,165.0341403
0.20195827620575,1.158,187.78199999999998,7.757359912881766,116.6,0.19049267431100428,71.996,0.6501386610823361,0.25879595954186163,-0.44959288788673213,0.1621503786515001,-1.0290584123497903,299,c1,165.5176828
0.2031747464805438,1.267,188.035,7.808463163006872,117.16,0.19117632783269853,73.356,0.5583730059896057,0.27232991031286957,-0.4381059514726622,0.17123701921335382,-1.024979100308111,300,c1,165.9965134
0.1995106409672436,1.173,189.478,7.964807163163051,118.02,0.1887689514651879,66.435,0.378718803228844,0.13392609998874372,-0.49352679549920087,0.15399925279004298,-1.03513342254744,301,c1,166.4707092
0.2023011950928625,1.191,191.50900000000001,7.9544716938230735,119.39,0.19275889453113124,73.9,0.5403182456299058,0.2376898026082217,-0.4489668797065387,0.16659544262270273,-1.0276484543512967,302,c1,166.9403565
0.2056092665761838,1.448,196.435,8.060302080398449,123.82,0.19418541538580672,77.226,0.5050684856986716,0.2224840799699419,-0.43408784660017385,0.17328718721764633,-1.0261674464637713,303,c1,167.4055503
0.2004028352207569,1.375,199.837,8.01716334593523,124.56,0.1902989517719024,78.061,0.5497359188879565,0.33260011033201753,-0.3773251375409128,0.2035591875182233,-0.9725297115947962,304,c1,167.8663945
0.19842006685108612,1.384,198.478,7.645602167534832,123.78,0.18500465351279188,106.63,0.7235529675577652,0.5670346383546838,4.152528811124523,-0.09821840864900978,-0.7968630084923252,305,c1,168.3230015
0.2045132595700117,1.293,201.51100000000002,8.343255168075594,125.4,0.1950502414609465,75.738,0.4643343433526663,0.1795262408941749,-0.44527649112247003,0.17853316446773054,-1.0238641277417897,306,c1,168.7754925
0.2033742960692391,1.313,202.155,8.372315294201837,125.91,0.19464823957906557,78.95,0.4649473856219215,0.1661248097356265,-0.4183274620346382,0.19148131893319634,-1.007792187616088,307,c1,169.2239972
0.20142031942646046,1.051,201.882,8.227989445773334,124.92,0.19195368040373523,74.268,0.4384961255724744,0.22400526209350557,-0.374695562296143,0.2157897006840504,-0.9579499703631673,308,c1,169.6686538
0.19592650114079313,1.139,202.113,7.7645126997767315,125.64,0.18447499299949688,104.89,0.5534200635726849,0.4310419935142513,3.9928844037294624,-0.14411579170963487,-0.7959991595350586,309,c1,170.109609
0.20669749220993072,1.088,204.05200000000002,8.42165004133996,127.45,0.19953851482870802,79.389,0.2943351713226159,0.04908567094952865,-0.4307621686461771,0.1758551080556977,-1.0255747281748804,310,c1,170.5470173
0.21272794703260778,1.162,203.968,8.527314230914664,125.82,0.20292370775076676,76.142,0.27443670814181464,0.060192582890917556,-0.4423269813560373,0.16828914330817246,-1.0296757821253304,311,c1,170.9810419
0.21339493237693585,1.098,204.011,8.603225129784178,127.27,0.2024949310042512,72.808,0.2239532522683665,0.005820886923001201,-0.4771524637936193,0.15696437406972236,-1.0405253920629884,312,c1,171.4118535
0.20084724272784546,1.011,197.655,8.172301353928125,121.78,0.19025508039558298,73.797,0.18722875656180715,0.023499888925448964,-0.47192530635929364,0.16951136433745156,-1.0371478338903464,313,c1,171.839631
0.2085270435427185,1.229,188.548,7.597779143569465,117.77,0.19635683407588142,76.285,0.3781518608931602,0.05932324847772641,-0.4374497516782374,0.18410121583665864,-1.0521897328703964,314,c1,172.2645609
0.2034002464452568,1.202,189.876,7.684081677835337,118.64,0.18708504966053743,103.07,0.5739271685277143,0.4679676011790015,4.053773524426138,0.4196130932956767,-0.8233752135194914,315,c1,172.6868372
0.07527387160172294,0.304,10.940000000000001,1.2881005030284367,6.974,0.07394137688928294,11.453,0.040738111546880784,0.035295614421793964,0.4860114431863827,0.47821806821226925,-0.7270107849640421,1,c4,31.41635516
0.07527387160172294,0.304,10.940000000000001,1.2881005030284367,6.974,0.07394137688928294,11.453,0.040738111546880784,0.035295614421793964,0.4860114431863827,0.47821806821226925,-0.7270107849640421,2,c4,34.8927704
0.08320377726811999,0.38,15.299,1.914360212226067,9.765,0.07996337550007727,19.054,0.12187886427993888,0.03357537983819592,0.45768747111426666,0.5301671660796254,-0.6375187264269497,3,c4,38.10284657
0.084156636324541,0.371,17.480999999999998,2.3067547171500986,11.524,0.08136850877613536,23.878,0.21408302116672084,0.1220592068983124,0.611898717623022,0.623796072821209,-0.5731635669127324,4,c4,41.06102301
0.08290519917144511,0.379,16.52,2.0527576553645597,11.112,0.08003750802476345,20.085,0.1950941385901288,0.0689229728567966,0.1505134452199397,0.39893039237924277,-0.7216176935826666,5,c4,43.78119133
0.08322035952215848,0.366,16.439,2.3405561883339754,11.28,0.0802894084264846,22.321,0.18247418209056354,0.037244208564604975,0.23512490437150557,0.5170120619653791,-0.6704670215264845,6,c4,46.27671037
0.08466301041441483,0.361,17.18,2.494697994931358,12.29,0.08180281095449161,22.92,0.18244740629990552,0.06783576090843457,0.3189139069030644,0.5439181986000002,-0.6323090183256084,7,c4,48.56042098
0.08502776847546357,0.386,17.606,2.6388934975669645,12.195,0.0820304339359257,23.758,0.14525767608389017,0.026269040364494955,0.3816719948171574,0.5574197230836244,-0.6263793546254375,8,c4,50.64466037
0.08645107256236502,0.399,16.248,2.5476019340357263,11.627,0.08360743949553891,25.026,0.0780187504138885,-0.01707876842825895,0.6943495169009148,0.6060065994008892,-0.1759765963192228,9,c4,52.54127629
0.0856699564841767,0.387,16.326,2.724180609294089,11.687,0.08270886942495605,26.313,0.12565785339247393,0.03680365553648901,0.6956443109233863,0.6705531313287826,-0.20383344845434026,10,c4,54.26164088
0.08322946197027668,0.36,16.942999999999998,2.8303618931396346,12.517,0.08030604142707379,25.019,0.11221191896074689,-0.010746713335620939,0.8033321806538951,0.6793179384217731,-0.19446231457180163,11,c4,55.81666418
0.08379995090268288,0.382,16.705,2.9722293640539763,12.548,0.08084026130102123,26.644,0.17140731372739992,0.02580902726075429,0.8185634411112099,0.6845741784446538,-0.19045350522397264,12,c4,57.21680745
0.08792981059263034,0.413,15.299,2.670160098610168,12.041,0.08489448773345212,26.165,0.11660663527126669,0.09837008597661034,0.7717818815708584,0.6106624135117916,-0.11732186576993353,13,c4,58.47209617
0.08824583662019181,0.37,14.663,2.8435839274257586,11.536,0.0845796348735904,26.133,0.12240287636818081,0.07683241864291235,0.7310534698755009,0.6777686476075739,-0.1837216528237806,14,c4,59.59213275
0.08701188526786043,0.408,15.501,2.9520118899773586,12.225,0.08364548920809463,26.071,0.11815217724588711,0.07595687974163168,0.803274574530215,0.6924429662251114,-0.1446689929727576,15,c4,60.58610902
0.08539631860190508,0.419,15.812,3.053628981241785,12.472,0.08178489232256703,25.268,0.10847197048278145,0.04748806553754026,0.8175484166771612,0.6888519033216612,-0.15189676542292663,16,c4,61.46281844
0.08625475487284782,0.445,15.868,3.159386868994421,12.506,0.08244361946746864,26.901,0.13057769431035204,0.07492826865055857,0.8405217699429439,0.7013468997409664,-0.08739897215416104,17,c4,62.23066801
0.08727398832107408,0.43,16.131,3.2673964868761582,12.935,0.08370958329517302,27.698,0.18118957699727467,0.14125277241384415,0.8756098722041594,0.6946520793316387,-0.06289568220692265,18,c4,62.89769001
0.09150582172092557,0.405,16.329,3.465781725432838,13.372,0.08770659808538624,29.711,0.09806137932285885,0.052079685786848184,0.9039959481779305,0.7102631135040607,-0.037482515042055464,19,c4,63.47155339
0.09345633817502287,0.426,17.331,3.591661373432865,14.004,0.08964517095318161,30.134,0.06214449711656744,0.041128237566079306,0.9685176956058266,0.7219786883294076,-0.03914243800521566,20,c4,63.959575
0.09095495787322688,0.442,22.541,2.9378809636657928,17.376,0.08766948864787066,32.084,0.11819515891246768,0.024056887053454545,0.9086343726386157,0.5962036634597135,-0.3292459029300616,21,c4,64.36873051
0.09135679909976603,0.396,21.511,3.005890979429913,16.648,0.08789303917505098,33.263,0.11312858514491353,0.008155427944110283,0.9737982112313279,0.6352102881478195,-0.35993865840012385,22,c4,64.70566514
0.09146611502912545,0.401,21.901,3.0879812855652604,16.807,0.08825249321985451,32.69,0.13079262078767195,0.05544990572746,0.9803479298426314,0.6404324307156855,-0.4086946661013826,23,c4,64.9767041
0.0935878516417769,0.397,22.168999999999997,3.2210366530615904,17.101,0.09013215743083884,32.714,0.15497106821891826,0.07209271735992884,0.9594798472986774,0.639472538771625,-0.42680571102013376,24,c4,65.1878629
0.09339184442197945,0.397,22.028,3.299098774404249,16.473,0.09008221161575694,32.581,0.14649056987785958,0.07234810710292416,0.9746943621192821,0.6347386805997767,-0.4625044493359449,25,c4,65.34485725
0.09300581666592724,0.397,22.074,3.3790631807205163,16.963,0.08960462602017574,33.4,0.09077550206461149,0.051507696457487206,0.9690163890338255,0.636517774890468,-0.4724954243207522,26,c4,65.45311297
0.09253760492040583,0.397,21.714,3.4170405361757115,16.8,0.08902425157461431,32.792,0.08994710461362532,0.03241025982757728,0.999211877541546,0.6289366757632471,-0.5111430539061796,27,c4,65.51777545
0.09202564250314306,0.418,22.002000000000002,3.552431188265111,16.788,0.08885628296611534,34.096,0.07993333623199561,0.015267287585594147,1.076642627166045,0.6488257005522859,-0.5300882796369977,28,c4,65.54371906
0.09345540092800404,0.402,21.5,3.597910933462532,16.98,0.09015971471601479,32.584,0.07765390409302864,-0.005813480327829357,1.1034371517299437,0.6520422199702514,-0.5588285952923746,29,c4,65.54371906
0.09397849577785183,0.481,22.402,3.688779588801126,17.718,0.09066678673167808,33.724,0.10839882006374468,0.02622267177880344,1.1466137775713676,0.6654041155074255,-0.5703588560815422,30,c4,65.54371906
0.09550415956931477,0.434,23.832,3.768847563163939,18.409,0.0922101018027946,35.165,0.10160873275109994,0.04147776056464014,1.1490476987752212,0.6643239328372036,-0.573171215735798,31,c4,65.54371906
0.09455219883813551,0.403,22.4,3.8751657692393913,17.689,0.09113647534328292,34.12,0.09731710390796078,0.03902449861106794,1.1790401020213714,0.6724996116624578,-0.6179089749987003,32,c4,65.54371906
0.09088218122350573,0.472,19.173000000000002,3.252399474016694,14.513,0.08759872725844162,34.876,0.2072211639809498,0.17834172206982046,1.1540831452021196,0.7027655362658688,-0.14440507472368447,33,c4,65.54371906
0.09336547411585377,0.396,20.335,3.3827872447264014,15.698,0.08995092390630556,34.505,0.17000536170669456,0.12191912754480905,1.199305731070992,0.7348891167305367,-0.20001826866455286,34,c4,65.54371906
0.09333615704636967,0.38,19.752000000000002,3.452194188198083,15.265,0.08985420093524428,35.744,0.11459285919499429,0.11364344463274412,1.3101912556150168,0.7558668918439345,-0.2040193839285962,35,c4,65.54371906
0.09323817994813709,0.394,19.519,3.6276310721999026,15.318,0.08980883431365291,32.627,0.1490624950479238,0.12022490183926449,1.1641731703154647,0.7132135829313486,-0.21903445913261166,36,c4,65.9459689
0.09040797697088451,0.436,20.026,3.6031472913077804,15.376,0.08702141369331037,34.569,0.17185152133021875,0.11161816038439198,1.2762478388912806,0.7295372545213138,-0.22119368181604893,37,c4,66.35836702
0.09017739692758354,0.407,20.1,3.709995224035735,15.235,0.08687188720896658,37.649,0.18128891974233996,0.11732431595337545,1.3624408594377249,0.7494716739702196,-0.24591497243683014,38,c4,66.76413333
0.09175563213372855,0.465,19.405,3.7932235064673043,15.258,0.08836531360498279,35.469,0.2230877110133238,0.16815011898664523,1.4136407506734843,0.7561142079483512,-0.2560297683894337,39,c4,67.16474862
0.09322279699673398,0.426,19.535,3.852719326210966,15.444,0.08982396502622887,35.646,0.20493091280953601,0.18625097186885942,1.416600830888898,0.7612844178942639,-0.24143817529933864,40,c4,67.56156165
0.09504828502308348,0.449,19.613,3.8731395816987595,15.072,0.09190651701859688,35.186,0.1931449218099197,0.15330742771301065,1.3742710710229158,0.7489814213675192,-0.25109045862215673,41,c4,67.95579535
0.09504373673822883,0.443,20.006999999999998,3.9735872016702434,15.927,0.09178693772367606,35.465,0.13566590635832299,0.1128867384799852,1.3645971042935576,0.7445501556366413,-0.2836140412607988,42,c4,68.34855283
0.09400772896745752,0.433,19.651,3.997199273300746,15.476,0.09068693312230378,35.795,0.14956919592007045,0.12081825370295007,1.4364339637665902,0.7536580961184015,-0.2743046632831776,43,c4,68.74082317
0.09329203684380417,0.413,19.774,4.117113219305521,15.398,0.08981994721395245,36.699,0.13207472004073484,0.11613568528731166,1.5182955107683451,0.7696782320525007,-0.29732270119213133,44,c4,69.1334871
0.0914205396671115,0.423,19.624000000000002,4.123890703669662,15.442,0.0881241380740317,36.77,0.1643636965206272,0.08269566053251731,1.4519669364989438,0.7663889515639948,-0.31770459029505016,45,c4,69.52732244
0.09171324312842165,0.42,20.325,4.183108364209836,16.675,0.08843542247109153,36.514,0.2270400155442336,0.18184488624611772,1.4896075519581728,0.7644537920879478,-0.31624834253972534,46,c4,69.92300941
0.09314519782045083,0.417,19.759,4.241725786276312,15.739,0.08997103459005393,37.241,0.21032231943342072,0.17662794886250666,1.5326694604333122,0.7683429994252469,-0.37633889727828285,47,c4,70.32113581
0.0950150434674216,0.405,19.783,4.348255688314018,15.925,0.09191683652266916,36.221,0.17527146041314667,0.17413421951343588,1.5263735310178728,0.7714408841447165,-0.3773530362291728,48,c4,70.72220197
0.0958524101998952,0.494,19.241,4.378211754591778,15.529,0.09257831989137814,37.496,0.14938294145815245,0.1168072118253729,1.5845655891401735,0.7731540368785385,-0.42183332645306804,49,c4,71.12662555
0.09495932431546121,0.41,20.144,4.489817381142146,16.336,0.09170990846839963,37.4,0.1222640352369595,0.10123304670916777,1.6473728033539565,0.7940648238051639,-0.4403295871451327,50,c4,71.53474627
0.09289366761820698,0.396,20.522,4.468314519200182,15.642,0.0894885989139519,37.256,0.13738651608036134,0.09677288097213,1.6024122137393295,0.7742693612314357,-0.4435059454398056,51,c4,71.94683041
0.09175822527390096,0.441,20.309,4.574596259414152,16.114,0.0883622131254914,36.591,0.12348855949844495,0.08754840316010615,1.6085801347425024,0.7748783969560319,-0.4656874312547221,52,c4,72.36307514
0.09194772647261197,0.473,20.182,4.66588789706113,15.655,0.08871031506435487,38.966,0.22209556291182864,0.14964998526545426,1.682493438056781,0.7915302157666795,-0.47051981022132816,53,c4,72.78361282
0.09337052259736106,0.465,19.874,4.676610323551273,15.792,0.0900067783534844,37.982,0.27871910915934395,0.2237009444963105,1.661512503802963,0.7807468621462482,-0.5060192271101025,54,c4,73.208515
0.09473534228737289,0.425,19.868,4.7085352529782565,15.984,0.09142272538026601,37.336,0.18821973260320624,0.163975324068371,1.6501365985820424,0.7721989929327031,-0.5092891229634873,55,c4,73.63779647
0.09547313595867837,0.421,19.953,4.80905920280835,15.763,0.09228140403715657,38.617,0.1743799279759055,0.13719572065920627,1.6774941332902147,0.7855859916092027,-0.5129778044310465,56,c4,74.07141897
0.09523192057409374,0.424,19.241,4.869172432321098,15.538,0.09192179192037996,37.774,0.11339866613954941,0.09041991325978715,1.768152240200874,0.8018468055133627,-0.5358393828465893,57,c4,74.50929495
0.09293651973922816,0.455,20.163999999999998,4.924503429840508,15.979,0.08953744416572965,38.609,0.10648994942815326,0.07337841895415043,1.7734154608364436,0.8068320908283,-0.5331272229549406,58,c4,74.95129106
0.09215810761611577,0.412,20.15,5.023907334023163,15.918,0.08865787298752024,40.317,0.13841388264046772,0.07040259934957538,1.7986367388183844,0.8015856923793795,-0.5302677985737119,59,c4,75.39723162
0.09218729612151685,0.447,19.412,5.110138950990363,15.616,0.08871254832194313,39.58,0.22769533803482922,0.164417535378512,1.821360712123532,0.8141530137844233,-0.5635456843992159,60,c4,75.84690187
0.09421046049111872,0.482,19.735,5.17400279402151,15.63,0.0908327055450554,38.584,0.2386908426372596,0.21225993576798619,1.8042213814943349,0.8125175416536331,-0.5781552574058599,61,c4,76.3000512
0.09642610779763502,0.438,19.785,5.239484601538503,16.121,0.09294659765462601,38.737,0.18328446303594026,0.15084337216008414,1.803395227267072,0.8132485634670663,-0.5904558605856818,62,c4,76.75639617
0.09680400003876138,0.424,19.566000000000003,5.350858951167311,16.114,0.0934106026905318,39.507,0.08122192659955552,0.07170183188655921,1.796593059551908,0.8123252928725854,-0.5962835230939394,63,c4,77.21562347
